my_char,enemy_char,my_hp,enemy_hp,my_cd,enemy_cd,my_ability3,enemy_ability3,action,win
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,9,21,1,1,1,0,2,0
2,0,9,21,1,0,1,0,1,0
2,0,5,16,1,1,1,0,2,0
2,0,5,16,1,0,1,0,1,0
2,0,1,11,1,1,0,0,3,0
2,0,1,11,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,21,1,1,1,0,2,0
2,0,8,21,1,0,1,0,1,0
2,0,6,17,1,1,1,0,2,0
2,0,6,17,1,0,1,0,1,0
2,0,3,14,1,1,0,0,3,0
2,0,3,14,1,0,0,0,1,0
2,0,1,10,1,1,0,0,2,0
2,0,1,10,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,20,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,22,1,1,1,0,2,0
2,0,8,22,1,0,1,0,1,0
2,0,4,17,1,1,1,0,2,0
2,0,4,17,1,0,1,0,1,0
2,0,1,13,1,1,0,0,3,0
2,0,1,13,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,21,1,0,1,1,1,0
2,0,8,16,1,1,1,1,2,0
2,0,8,21,1,0,1,0,1,0
2,0,5,17,1,1,1,0,2,0
2,0,5,17,1,0,1,0,1,0
2,0,3,14,1,1,0,0,3,0
2,0,3,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,20,1,0,1,1,1,0
2,0,6,16,1,1,1,1,2,0
2,0,6,21,1,0,1,0,1,0
2,0,4,17,1,1,1,0,2,0
2,0,4,17,1,0,1,0,1,0
2,0,1,12,1,1,0,0,3,0
2,0,1,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,9,20,1,1,1,0,2,0
2,0,9,20,1,0,1,0,1,0
2,0,5,15,1,1,1,0,2,0
2,0,5,15,1,0,1,0,1,0
2,0,1,12,1,1,0,0,3,0
2,0,1,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,21,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,6,20,1,1,1,0,2,0
2,0,6,20,1,0,1,0,1,0
2,0,4,17,1,1,1,0,2,0
2,0,4,17,1,0,1,0,1,0
2,0,1,12,1,1,0,0,3,0
2,0,1,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,21,1,1,1,1,2,0
2,0,9,21,1,0,1,1,1,0
2,0,5,17,1,1,1,1,2,0
2,0,5,22,1,0,1,0,1,0
2,0,3,17,1,1,0,0,3,0
2,0,3,17,1,0,0,0,1,0
2,0,1,13,1,1,0,0,2,0
2,0,1,13,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,21,1,1,1,1,2,0
2,0,9,21,1,0,1,1,1,0
2,0,7,18,1,1,1,1,2,0
2,0,7,18,1,0,1,1,1,0
2,0,4,13,1,1,1,1,2,0
2,0,4,13,1,0,1,1,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,7,21,1,1,1,0,2,0
2,0,7,21,1,0,1,0,1,0
2,0,5,17,1,1,1,0,2,0
2,0,5,17,1,0,1,0,1,0
2,0,3,14,1,1,0,0,3,0
2,0,3,14,1,0,0,0,1,0
2,0,1,11,1,1,0,0,2,0
2,0,1,11,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,6,21,1,1,1,0,2,0
2,0,6,21,1,0,1,0,1,0
2,0,4,17,1,1,1,0,2,0
2,0,4,17,1,0,1,0,1,0
2,0,1,13,1,1,0,0,3,0
2,0,1,13,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,7,21,1,1,1,0,2,0
2,0,7,21,1,0,1,0,1,0
2,0,5,18,1,1,1,0,2,0
2,0,5,18,1,0,1,0,1,0
2,0,2,15,1,1,0,0,3,0
2,0,2,15,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,22,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,22,1,1,1,0,2,0
2,0,8,22,1,0,1,0,1,0
2,0,4,17,1,1,1,0,2,0
2,0,4,17,1,0,1,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,22,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,20,1,1,1,0,2,0
2,0,8,20,1,0,1,0,1,0
2,0,5,15,1,1,1,0,2,0
2,0,5,15,1,0,1,0,1,0
2,0,1,10,1,1,0,0,3,0
2,0,1,10,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,22,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,10,20,1,1,1,0,2,0
2,0,10,20,1,0,1,0,1,0
2,0,8,15,1,1,1,0,2,0
2,0,8,15,1,0,1,0,1,0
2,0,5,12,1,1,1,0,2,0
2,0,5,12,1,0,1,0,1,0
2,0,1,8,1,1,0,0,3,0
2,0,1,8,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,21,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,7,20,1,1,1,0,2,0
2,0,7,20,1,0,1,0,1,0
2,0,3,16,1,1,0,0,3,0
2,0,3,16,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,21,1,1,1,0,2,0
2,0,8,21,1,0,1,0,1,0
2,0,4,16,1,1,1,0,2,0
2,0,4,16,1,0,1,0,1,0
2,0,2,13,1,1,0,0,3,0
2,0,2,13,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,22,1,0,1,1,1,0
2,0,6,17,1,1,1,1,2,0
2,0,6,22,1,0,1,0,1,0
2,0,4,17,1,1,1,0,2,0
2,0,4,17,1,0,1,0,1,0
2,0,2,14,1,1,0,0,3,0
2,0,2,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,20,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,8,22,1,1,1,0,2,0
2,0,8,22,1,0,1,0,1,0
2,0,6,17,1,1,1,0,2,0
2,0,6,17,1,0,1,0,1,0
2,0,3,12,1,1,0,0,3,0
2,0,3,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,7,22,1,1,1,0,2,0
2,0,7,22,1,0,1,0,1,0
2,0,3,19,1,1,0,0,3,0
2,0,3,19,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,20,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,21,1,1,1,0,2,0
2,0,8,21,1,0,1,0,1,0
2,0,6,18,1,1,1,0,2,0
2,0,6,18,1,0,1,0,1,0
2,0,4,14,1,1,1,0,2,0
2,0,4,14,1,0,1,0,1,0
2,0,2,9,1,1,0,0,3,0
2,0,2,9,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,21,1,0,1,1,1,0
2,0,7,17,1,1,1,1,2,0
2,0,7,22,1,0,1,0,1,0
2,0,5,19,1,1,1,0,2,0
2,0,5,19,1,0,1,0,1,0
2,0,3,14,1,1,0,0,3,0
2,0,3,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,7,22,1,1,1,0,2,0
2,0,7,22,1,0,1,0,1,0
2,0,3,18,1,1,0,0,3,0
2,0,3,18,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,8,21,1,1,1,0,2,0
2,0,8,21,1,0,1,0,1,0
2,0,4,18,1,1,1,0,2,0
2,0,4,18,1,0,1,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,20,1,1,1,1,2,0
2,0,11,20,1,0,1,1,1,0
2,0,7,17,1,1,1,1,2,0
2,0,7,22,1,0,1,0,1,0
2,0,5,19,1,1,1,0,2,0
2,0,5,19,1,0,1,0,1,0
2,0,3,14,1,1,0,0,3,0
2,0,3,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,20,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,7,22,1,1,1,0,2,0
2,0,7,22,1,0,1,0,1,0
2,0,5,17,1,1,1,0,2,0
2,0,5,17,1,0,1,0,1,0
2,0,3,12,1,1,0,0,3,0
2,0,3,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,22,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,20,1,1,1,0,2,0
2,0,8,20,1,0,1,0,1,0
2,0,6,16,1,1,1,0,2,0
2,0,6,16,1,0,1,0,1,0
2,0,4,11,1,1,1,0,2,0
2,0,4,11,1,0,1,0,1,0
2,0,2,8,1,1,0,0,3,0
2,0,2,8,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,22,1,1,1,1,2,0
2,0,9,22,1,0,1,1,1,0
2,0,7,17,1,1,1,1,2,0
2,0,7,17,1,0,1,1,1,0
2,0,3,12,1,1,0,1,3,0
2,0,3,17,1,0,0,0,1,0
2,0,2,14,1,1,0,0,2,0
2,0,2,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,20,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,9,21,1,1,1,0,2,0
2,0,9,21,1,0,1,0,1,0
2,0,6,16,1,1,1,0,2,0
2,0,6,16,1,0,1,0,1,0
2,0,4,12,1,1,1,0,2,0
2,0,4,12,1,0,1,0,1,0
2,0,1,8,1,1,0,0,3,0
2,0,1,8,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,22,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,10,22,1,1,1,0,2,0
2,0,10,22,1,0,1,0,1,0
2,0,7,18,1,1,1,0,2,0
2,0,7,18,1,0,1,0,1,0
2,0,4,15,1,1,1,0,2,0
2,0,4,15,1,0,1,0,1,0
2,0,1,10,1,1,0,0,3,0
2,0,1,10,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,6,20,1,1,1,0,2,0
2,0,6,20,1,0,1,0,1,0
2,0,2,15,1,1,0,0,3,0
2,0,2,15,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,21,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,7,21,1,1,1,0,2,0
2,0,7,21,1,0,1,0,1,0
2,0,3,17,1,1,0,0,3,0
2,0,3,17,1,0,0,0,1,0
2,0,1,14,1,1,0,0,2,0
2,0,1,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,21,1,0,1,1,1,0
2,0,9,16,1,1,1,1,2,0
2,0,9,16,1,0,1,1,1,0
2,0,5,12,1,1,1,1,2,0
2,0,5,17,1,0,1,0,1,0
2,0,4,12,1,1,1,0,2,0
2,0,4,12,1,0,1,0,1,0
2,0,2,7,1,1,0,0,3,0
2,0,2,7,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,22,1,1,1,1,2,0
2,0,11,22,1,0,1,1,1,0
2,0,7,17,1,1,1,1,2,0
2,0,7,22,1,0,1,0,1,0
2,0,4,18,1,1,1,0,2,0
2,0,4,18,1,0,1,0,1,0
2,0,2,15,1,1,0,0,3,0
2,0,2,15,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,21,1,1,1,1,2,0
2,0,10,21,1,0,1,1,1,0
2,0,8,18,1,1,1,1,2,0
2,0,8,23,1,0,1,0,1,0
2,0,7,20,1,1,1,0,2,0
2,0,7,20,1,0,1,0,1,0
2,0,3,15,1,1,0,0,3,0
2,0,3,15,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,22,1,0,1,1,1,0
2,0,7,19,1,1,1,1,2,0
2,0,7,24,1,0,1,0,1,0
2,0,4,19,1,1,1,0,2,0
2,0,4,19,1,0,1,0,1,0
2,0,2,14,1,1,0,0,3,0
2,0,2,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,22,1,1,1,0,2,0
2,0,8,22,1,0,1,0,1,0
2,0,5,17,1,1,1,0,2,0
2,0,5,17,1,0,1,0,1,0
2,0,1,13,1,1,0,0,3,0
2,0,1,13,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,22,1,0,1,1,1,0
2,0,7,17,1,1,1,1,2,0
2,0,7,17,1,0,1,1,1,0
2,0,3,14,1,1,0,1,3,0
2,0,3,14,1,0,0,1,1,0
2,0,1,9,1,1,0,1,2,0
2,0,1,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,22,1,1,1,1,2,0
2,0,11,22,1,0,1,1,1,0
2,0,8,19,1,1,1,1,2,0
2,0,8,19,1,0,1,1,1,0
2,0,6,16,1,1,1,1,2,0
2,0,6,21,1,0,1,0,1,0
2,0,4,16,1,1,1,0,2,0
2,0,4,16,1,0,1,0,1,0
2,0,1,12,1,1,0,0,3,0
2,0,1,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,21,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,8,21,1,1,1,0,2,0
2,0,8,21,1,0,1,0,1,0
2,0,4,16,1,1,1,0,2,0
2,0,4,16,1,0,1,0,1,0
2,0,2,11,1,1,0,0,3,0
2,0,2,11,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,22,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,7,22,1,1,1,0,2,0
2,0,7,22,1,0,1,0,1,0
2,0,4,17,1,1,1,0,2,0
2,0,4,17,1,0,1,0,1,0
2,0,1,13,1,1,0,0,3,0
2,0,1,13,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,22,1,0,1,1,1,0
2,0,7,18,1,1,1,1,2,0
2,0,7,18,1,0,1,1,1,0
2,0,3,14,1,1,0,1,3,0
2,0,3,19,1,0,0,0,1,0
2,0,1,16,1,1,0,0,2,0
2,0,1,16,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,9,22,1,1,1,0,2,0
2,0,9,22,1,0,1,0,1,0
2,0,5,18,1,1,1,0,2,0
2,0,5,18,1,0,1,0,1,0
2,0,3,14,1,1,0,0,3,0
2,0,3,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,21,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,8,21,1,1,1,0,2,0
2,0,8,21,1,0,1,0,1,0
2,0,6,17,1,1,1,0,2,0
2,0,6,17,1,0,1,0,1,0
2,0,3,14,1,1,0,0,3,0
2,0,3,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,22,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,10,20,1,1,1,0,2,0
2,0,10,20,1,0,1,0,1,0
2,0,7,17,1,1,1,0,2,0
2,0,7,17,1,0,1,0,1,0
2,0,5,13,1,1,1,0,2,0
2,0,5,13,1,0,1,0,1,0
2,0,2,10,1,1,0,0,3,0
2,0,2,10,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,22,1,0,1,1,1,0
2,0,8,19,1,1,1,1,2,0
2,0,8,24,1,0,1,0,1,0
2,0,5,20,1,1,1,0,2,0
2,0,5,20,1,0,1,0,1,0
2,0,2,15,1,1,0,0,3,0
2,0,2,15,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,20,1,0,1,1,1,0
2,0,7,15,1,1,1,1,2,0
2,0,7,20,1,0,1,0,1,0
2,0,5,16,1,1,1,0,2,0
2,0,5,16,1,0,1,0,1,0
2,0,2,12,1,1,0,0,3,0
2,0,2,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,21,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,6,22,1,1,1,0,2,0
2,0,6,22,1,0,1,0,1,0
2,0,3,17,1,1,0,0,3,0
2,0,3,17,1,0,0,0,1,0
2,0,1,12,1,1,0,0,2,0
2,0,1,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,20,1,1,1,0,2,0
2,0,8,20,1,0,1,0,1,0
2,0,6,16,1,1,1,0,2,0
2,0,6,16,1,0,1,0,1,0
2,0,3,12,1,1,0,0,3,0
2,0,3,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,20,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,8,21,1,1,1,0,2,0
2,0,8,21,1,0,1,0,1,0
2,0,6,16,1,1,1,0,2,0
2,0,6,16,1,0,1,0,1,0
2,0,2,12,1,1,0,0,3,0
2,0,2,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,6,22,1,1,1,0,2,0
2,0,6,22,1,0,1,0,1,0
2,0,4,18,1,1,1,0,2,0
2,0,4,18,1,0,1,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,20,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,8,20,1,1,1,0,2,0
2,0,8,20,1,0,1,0,1,0
2,0,4,17,1,1,1,0,2,0
2,0,4,17,1,0,1,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,21,1,0,1,1,1,0
2,0,9,17,1,1,1,1,2,0
2,0,9,22,1,0,1,0,1,0
2,0,6,19,1,1,1,0,2,0
2,0,6,19,1,0,1,0,1,0
2,0,3,16,1,1,0,0,3,0
2,0,3,16,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,21,1,1,1,1,2,0
2,0,9,21,1,0,1,1,1,0
2,0,6,18,1,1,1,1,2,0
2,0,6,23,1,0,1,0,1,0
2,0,4,19,1,1,1,0,2,0
2,0,4,19,1,0,1,0,1,0
2,0,2,14,1,1,0,0,3,0
2,0,2,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,20,1,1,1,1,2,0
2,0,11,20,1,0,1,1,1,0
2,0,7,17,1,1,1,1,2,0
2,0,7,22,1,0,1,0,1,0
2,0,5,17,1,1,1,0,2,0
2,0,5,17,1,0,1,0,1,0
2,0,2,12,1,1,0,0,3,0
2,0,2,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,7,21,1,1,1,0,2,0
2,0,7,21,1,0,1,0,1,0
2,0,4,16,1,1,1,0,2,0
2,0,4,16,1,0,1,0,1,0
2,0,1,13,1,1,0,0,3,0
2,0,1,13,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,1
2,0,10,20,1,1,1,1,2,1
2,0,10,20,1,0,1,1,1,1
2,0,6,15,1,1,1,1,2,1
2,0,6,15,1,0,1,1,1,1
2,0,4,11,1,1,1,1,2,1
2,0,4,11,1,0,1,1,1,1
2,0,3,11,1,0,0,0,3,1
2,0,3,11,1,1,0,0,1,1
2,0,3,8,1,0,0,0,2,1
2,0,2,8,1,1,0,0,1,1
2,0,2,4,1,0,0,0,2,1
2,0,1,4,1,1,0,0,1,1
2,0,12,25,1,0,1,1,1,0
2,0,9,22,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,6,21,1,1,1,0,2,0
2,0,6,21,1,0,1,0,1,0
2,0,2,16,1,1,0,0,3,0
2,0,2,16,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,22,1,1,1,1,2,0
2,0,9,22,1,0,1,1,1,0
2,0,6,19,1,1,1,1,2,0
2,0,6,24,1,0,1,0,1,0
2,0,3,21,1,1,0,0,3,0
2,0,3,21,1,0,0,0,1,0
2,0,1,17,1,1,0,0,2,0
2,0,1,17,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,10,20,1,1,1,0,2,0
2,0,10,20,1,0,1,0,1,0
2,0,7,16,1,1,1,0,2,0
2,0,7,16,1,0,1,0,1,0
2,0,5,11,1,1,1,0,2,0
2,0,5,11,1,0,1,0,1,0
2,0,3,8,1,1,0,0,3,0
2,0,3,8,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,21,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,9,21,1,1,1,0,2,0
2,0,9,21,1,0,1,0,1,0
2,0,6,16,1,1,1,0,2,0
2,0,6,16,1,0,1,0,1,0
2,0,2,12,1,1,0,0,3,0
2,0,2,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,20,1,1,1,1,2,0
2,0,10,20,1,0,1,1,1,0
2,0,6,16,1,1,1,1,2,0
2,0,6,16,1,0,1,1,1,0
2,0,4,13,1,1,1,1,2,0
2,0,4,18,1,0,1,0,1,0
2,0,2,14,1,1,0,0,3,0
2,0,2,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,1
2,0,11,20,1,1,1,1,2,1
2,0,11,20,1,0,1,1,1,1
2,0,9,15,1,1,1,1,2,1
2,0,9,20,1,0,1,0,1,1
2,0,8,16,1,1,1,0,2,1
2,0,8,16,1,0,1,0,1,1
2,0,5,11,1,1,1,0,2,1
2,0,5,11,1,0,1,0,1,1
2,0,5,6,1,0,1,0,2,1
2,0,5,6,1,0,1,0,1,1
2,0,5,1,1,0,1,0,2,1
2,0,5,1,1,0,1,0,1,1
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,22,1,0,1,1,1,0
2,0,6,19,1,1,1,1,2,0
2,0,6,24,1,0,1,0,1,0
2,0,4,19,1,1,1,0,2,0
2,0,4,19,1,0,1,0,1,0
2,0,2,14,1,1,0,0,3,0
2,0,2,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,21,1,1,1,1,2,0
2,0,11,21,1,0,1,1,1,0
2,0,7,16,1,1,1,1,2,0
2,0,7,16,1,0,1,1,1,0
2,0,4,13,1,1,1,1,2,0
2,0,4,13,1,0,1,1,1,0
2,0,1,10,1,1,0,1,3,0
2,0,1,15,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,11,20,1,1,1,1,2,0
2,0,11,25,1,0,1,0,1,0
2,0,9,22,1,1,1,0,2,0
2,0,9,22,1,0,1,0,1,0
2,0,7,17,1,1,1,0,2,0
2,0,7,17,1,0,1,0,1,0
2,0,5,13,1,1,1,0,2,0
2,0,5,13,1,0,1,0,1,0
2,0,3,10,1,1,0,0,3,0
2,0,3,10,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,22,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,7,22,1,1,1,0,2,0
2,0,7,22,1,0,1,0,1,0
2,0,3,17,1,1,0,0,3,0
2,0,3,17,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,20,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,8,20,1,1,1,0,2,0
2,0,8,20,1,0,1,0,1,0
2,0,4,15,1,1,1,0,2,0
2,0,4,15,1,0,1,0,1,0
2,0,2,11,1,1,0,0,3,0
2,0,2,11,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,7,22,1,1,1,0,2,0
2,0,7,22,1,0,1,0,1,0
2,0,5,19,1,1,1,0,2,0
2,0,5,19,1,0,1,0,1,0
2,0,3,15,1,1,0,0,3,0
2,0,3,15,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,21,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
2,0,6,20,1,1,1,0,2,0
2,0,6,20,1,0,1,0,1,0
2,0,4,15,1,1,1,0,2,0
2,0,4,15,1,0,1,0,1,0
2,0,2,12,1,1,0,0,3,0
2,0,2,12,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,9,20,1,1,1,0,2,0
2,0,9,20,1,0,1,0,1,0
2,0,7,15,1,1,1,0,2,0
2,0,7,15,1,0,1,0,1,0
2,0,5,11,1,1,1,0,2,0
2,0,5,11,1,0,1,0,1,0
2,0,2,8,1,1,0,0,3,0
2,0,2,8,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,20,1,0,1,1,1,0
2,0,7,15,1,1,1,1,2,0
2,0,7,20,1,0,1,0,1,0
2,0,4,15,1,1,1,0,2,0
2,0,4,15,1,0,1,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,21,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,8,21,1,1,1,0,2,0
2,0,8,21,1,0,1,0,1,0
2,0,4,17,1,1,1,0,2,0
2,0,4,17,1,0,1,0,1,0
2,0,2,14,1,1,0,0,3,0
2,0,2,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,20,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,9,22,1,1,1,0,2,0
2,0,9,22,1,0,1,0,1,0
2,0,5,19,1,1,1,0,2,0
2,0,5,19,1,0,1,0,1,0
2,0,2,14,1,1,0,0,3,0
2,0,2,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,20,1,1,1,1,2,0
2,0,10,25,1,0,1,0,1,0
2,0,9,21,1,1,1,0,2,0
2,0,9,21,1,0,1,0,1,0
2,0,5,18,1,1,1,0,2,0
2,0,5,18,1,0,1,0,1,0
2,0,3,15,1,1,0,0,3,0
2,0,3,15,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,10,22,1,1,1,1,2,0
2,0,10,22,1,0,1,1,1,0
2,0,8,19,1,1,1,1,2,0
2,0,8,19,1,0,1,1,1,0
2,0,5,14,1,1,1,1,2,0
2,0,5,19,1,0,1,0,1,0
2,0,2,14,1,1,0,0,3,0
2,0,2,14,1,0,0,0,1,0
2,0,12,25,1,0,1,1,1,0
2,0,9,20,1,1,1,1,2,0
2,0,9,25,1,0,1,0,1,0
